Text_ID	ID	Date	Newspaper	Article	Publisher	Volume	Issue	URN	URL	Lang	Quality	Image	
PressMint-CZ_1848-04-05-f2413420	PressMint-CZ_1848-04-05-f2413420.p1	1848-04-05	Národní nowiny					urn:nbn:cz:nk-00559d	https://www.digitalniknihovna.cz/mzk/view/uuid:f2413420-c8eb-11e9-bfd1-5ef3fc9bb22f	Czech		
PressMint-CZ_1848-04-05-f2413420	PressMint-CZ_1848-04-05-f2413420.p2	1848-04-05	Národní nowiny					urn:nbn:cz:nk-00559d	https://www.digitalniknihovna.cz/mzk/view/uuid:f2413420-c8eb-11e9-bfd1-5ef3fc9bb22f	Czech		
PressMint-CZ_1848-04-05-f2413420	PressMint-CZ_1848-04-05-f2413420.p100	1848-04-05	Národní nowiny					urn:nbn:cz:nk-00559d	https://www.digitalniknihovna.cz/mzk/view/uuid:f2413420-c8eb-11e9-bfd1-5ef3fc9bb22f	Czech		
PressMint-CZ_1848-04-05-f2413420	PressMint-CZ_1848-04-05-f2413420.p101	1848-04-05	Národní nowiny					urn:nbn:cz:nk-00559d	https://www.digitalniknihovna.cz/mzk/view/uuid:f2413420-c8eb-11e9-bfd1-5ef3fc9bb22f	Czech		
