Text_ID	ID	Date	Newspaper	Article	Publisher	Volume	Issue	URN	URL	Lang	Quality	Image	
PressMint-UA_1910-10-29-EEACB7B6	PressMint-UA_1910-10-29-EEACB7B6.ana.p1	1910-10-29	Рада	По Україні. У Киіві			245			Ukrainian		
PressMint-UA_1910-10-29-EEACB7B6	PressMint-UA_1910-10-29-EEACB7B6.ana.p2	1910-10-29	Рада	По Україні. У Киіві			245			Ukrainian		
PressMint-UA_1910-10-29-EEACB7B6	PressMint-UA_1910-10-29-EEACB7B6.ana.p30	1910-10-29	Рада	По Україні. У Киіві			245			Ukrainian		
PressMint-UA_1910-10-29-EEACB7B6	PressMint-UA_1910-10-29-EEACB7B6.ana.p31	1910-10-29	Рада	По Україні. У Киіві			245			Ukrainian		
